customer_id,txn_date,txn_type,txn_amount
22,04-02-2020,withdrawal,544
22,29-02-2020,withdrawal,730
22,24-02-2020,deposit,272
22,27-03-2020,purchase,394
22,28-01-2020,purchase,559
22,09-04-2020,deposit,728
22,11-02-2020,purchase,783
171,21-01-2020,purchase,270
171,06-04-2020,deposit,548
171,26-02-2020,deposit,699
171,18-03-2020,withdrawal,201
171,21-01-2020,purchase,795
171,29-02-2020,withdrawal,643
171,02-02-2020,withdrawal,989
171,24-02-2020,withdrawal,721
171,24-03-2020,deposit,445
171,03-04-2020,withdrawal,297
171,22-03-2020,withdrawal,765
171,23-01-2020,deposit,397
171,12-02-2020,deposit,451
171,12-04-2020,deposit,759
19,10-03-2020,withdrawal,559
19,07-04-2020,deposit,343
19,06-02-2020,withdrawal,61
19,03-03-2020,deposit,509
19,22-01-2020,purchase,59
19,21-02-2020,purchase,178
289,24-02-2020,purchase,412
289,03-03-2020,purchase,64
289,15-04-2020,withdrawal,453
289,16-04-2020,deposit,436
289,11-02-2020,withdrawal,382
289,24-04-2020,withdrawal,511
289,07-03-2020,deposit,860
289,14-02-2020,purchase,939
289,26-04-2020,deposit,403
289,20-03-2020,purchase,868
289,31-03-2020,withdrawal,910
289,02-02-2020,deposit,688
289,26-03-2020,deposit,255
419,12-01-2020,withdrawal,217
419,24-03-2020,purchase,796
419,23-02-2020,deposit,159
419,18-01-2020,deposit,699
419,09-02-2020,purchase,779
419,11-02-2020,purchase,755
419,28-02-2020,deposit,305
419,20-03-2020,purchase,84
419,13-03-2020,purchase,523
154,29-02-2020,withdrawal,875
154,09-02-2020,purchase,255
154,28-02-2020,deposit,86
154,15-01-2020,purchase,801
154,31-01-2020,deposit,730
154,07-02-2020,withdrawal,13
154,31-01-2020,purchase,994
154,19-03-2020,withdrawal,415
154,12-04-2020,purchase,537
154,13-02-2020,withdrawal,437
154,19-02-2020,deposit,66
154,03-03-2020,deposit,988
154,07-02-2020,deposit,938
154,15-03-2020,deposit,663
154,08-02-2020,purchase,239
154,16-03-2020,withdrawal,988
154,04-03-2020,withdrawal,12
154,07-04-2020,deposit,86
154,27-02-2020,purchase,219
154,28-01-2020,withdrawal,447
156,08-04-2020,deposit,230
75,21-02-2020,deposit,60
191,10-02-2020,withdrawal,469
191,20-01-2020,deposit,863
191,09-04-2020,withdrawal,157
191,02-02-2020,deposit,143
191,26-03-2020,purchase,270
71,25-02-2020,withdrawal,623
71,14-03-2020,withdrawal,592
71,17-02-2020,withdrawal,178
263,05-04-2020,deposit,658
263,22-02-2020,purchase,200
462,10-04-2020,withdrawal,510
462,02-03-2020,purchase,386
462,05-02-2020,deposit,641
462,01-04-2020,purchase,200
462,03-03-2020,deposit,144
462,15-02-2020,withdrawal,579
462,27-01-2020,withdrawal,106
462,26-01-2020,withdrawal,106
462,06-02-2020,withdrawal,77
462,14-02-2020,withdrawal,239
462,08-02-2020,deposit,249
462,13-04-2020,withdrawal,994
462,18-04-2020,deposit,801
462,19-03-2020,deposit,610
462,02-03-2020,withdrawal,359
462,18-04-2020,deposit,339
462,07-02-2020,purchase,912
462,30-01-2020,deposit,505
462,27-03-2020,withdrawal,117
462,03-03-2020,withdrawal,713
405,10-03-2020,purchase,456
405,30-03-2020,withdrawal,836
405,20-01-2020,purchase,458
405,19-02-2020,withdrawal,742
405,07-02-2020,purchase,438
405,14-03-2020,deposit,38
405,25-02-2020,deposit,545
405,27-03-2020,purchase,171
405,13-03-2020,purchase,984
405,17-01-2020,purchase,492
405,17-01-2020,purchase,754
405,01-02-2020,purchase,593
405,07-03-2020,deposit,702
405,31-03-2020,withdrawal,379
405,02-04-2020,purchase,188
405,18-03-2020,withdrawal,671
405,14-01-2020,deposit,480
405,29-01-2020,purchase,902
405,12-01-2020,withdrawal,975
405,13-01-2020,purchase,209
37,20-02-2020,deposit,711
37,30-03-2020,purchase,396
37,17-02-2020,deposit,666
37,12-03-2020,withdrawal,360
37,01-03-2020,withdrawal,54
37,14-04-2020,deposit,371
37,06-02-2020,deposit,544
37,12-04-2020,purchase,80
37,17-04-2020,deposit,190
37,28-02-2020,purchase,837
37,08-02-2020,purchase,922
37,03-02-2020,purchase,331
37,15-02-2020,deposit,356
37,26-04-2020,purchase,660
37,11-02-2020,deposit,630
37,23-03-2020,purchase,351
37,30-01-2020,purchase,861
37,14-04-2020,withdrawal,812
37,25-04-2020,deposit,730
37,30-03-2020,withdrawal,810
37,24-04-2020,deposit,371
342,08-03-2020,withdrawal,947
342,20-04-2020,deposit,624
342,24-02-2020,purchase,887
342,22-04-2020,withdrawal,574
342,12-02-2020,deposit,910
342,07-04-2020,purchase,688
342,25-03-2020,deposit,990
342,17-02-2020,purchase,715
342,26-03-2020,deposit,745
342,27-02-2020,deposit,60
371,11-04-2020,purchase,483
371,21-02-2020,deposit,631
371,16-02-2020,deposit,146
371,28-03-2020,deposit,883
371,23-03-2020,withdrawal,40
371,04-02-2020,purchase,685
371,10-04-2020,purchase,755
371,13-03-2020,withdrawal,218
371,29-01-2020,purchase,662
371,06-03-2020,withdrawal,383
371,05-02-2020,deposit,238
371,05-03-2020,withdrawal,93
371,25-02-2020,withdrawal,350
173,27-02-2020,purchase,3
173,25-01-2020,deposit,578
173,07-04-2020,withdrawal,791
173,05-03-2020,withdrawal,708
173,04-02-2020,deposit,486
173,09-03-2020,deposit,124
173,14-02-2020,withdrawal,383
173,23-03-2020,purchase,562
173,07-03-2020,deposit,660
9,04-03-2020,deposit,381
9,16-04-2020,deposit,953
9,10-03-2020,deposit,13
9,25-01-2020,deposit,180
9,16-03-2020,withdrawal,446
9,09-04-2020,withdrawal,976
9,15-02-2020,withdrawal,195
9,10-04-2020,withdrawal,699
9,05-03-2020,deposit,982
302,07-03-2020,deposit,652
302,01-03-2020,withdrawal,860
302,03-02-2020,withdrawal,838
302,14-02-2020,purchase,268
302,27-01-2020,withdrawal,862
302,29-01-2020,purchase,399
302,30-03-2020,deposit,340
302,20-04-2020,deposit,615
302,25-02-2020,deposit,528
302,09-03-2020,purchase,465
302,27-01-2020,purchase,381
403,30-01-2020,withdrawal,518
403,03-03-2020,purchase,81
403,25-01-2020,deposit,649
403,24-01-2020,withdrawal,60
403,09-03-2020,deposit,765
403,06-04-2020,deposit,60
110,07-01-2020,withdrawal,905
110,13-01-2020,withdrawal,944
110,26-01-2020,purchase,14
110,03-03-2020,deposit,417
110,18-01-2020,deposit,480
110,06-02-2020,deposit,914
110,19-01-2020,purchase,85
110,06-01-2020,withdrawal,697
110,21-01-2020,deposit,705
110,18-01-2020,deposit,709
110,17-03-2020,deposit,943
110,19-01-2020,purchase,150
110,10-03-2020,withdrawal,202
110,29-03-2020,deposit,250
110,14-01-2020,deposit,485
110,05-03-2020,withdrawal,373
110,09-01-2020,deposit,241
110,14-01-2020,deposit,545
110,11-02-2020,withdrawal,974
492,09-03-2020,purchase,53
492,27-01-2020,purchase,999
492,07-03-2020,purchase,32
492,10-01-2020,purchase,881
492,13-01-2020,purchase,368
492,29-01-2020,deposit,171
492,10-03-2020,deposit,299
492,27-03-2020,withdrawal,581
492,15-02-2020,withdrawal,674
492,14-03-2020,withdrawal,367
492,30-01-2020,deposit,945
492,28-02-2020,deposit,13
492,19-01-2020,withdrawal,418
477,31-01-2020,purchase,428
477,29-02-2020,purchase,156
477,29-03-2020,withdrawal,746
477,06-01-2020,purchase,209
477,14-01-2020,purchase,235
477,15-03-2020,withdrawal,531
477,16-03-2020,deposit,624
477,06-02-2020,withdrawal,935
477,17-03-2020,withdrawal,444
477,22-01-2020,withdrawal,429
477,02-02-2020,withdrawal,274
477,31-01-2020,withdrawal,351
477,08-01-2020,withdrawal,589
477,28-03-2020,purchase,849
477,03-02-2020,withdrawal,193
477,13-01-2020,withdrawal,894
337,21-03-2020,withdrawal,159
337,09-03-2020,deposit,549
337,04-04-2020,deposit,154
337,10-02-2020,deposit,658
337,25-03-2020,deposit,890
337,31-01-2020,withdrawal,845
337,06-04-2020,deposit,7
337,21-02-2020,withdrawal,224
337,06-04-2020,purchase,297
345,01-01-2020,purchase,964
345,08-01-2020,purchase,289
345,28-03-2020,purchase,702
345,05-03-2020,purchase,936
345,25-01-2020,deposit,598
345,04-02-2020,purchase,550
131,14-01-2020,deposit,803
131,19-02-2020,deposit,98
131,29-01-2020,deposit,465
131,10-02-2020,purchase,247
131,28-03-2020,purchase,16
131,02-02-2020,purchase,62
131,27-02-2020,deposit,719
131,29-03-2020,deposit,344
131,15-03-2020,deposit,672
131,21-03-2020,deposit,263
131,20-01-2020,withdrawal,892
131,14-02-2020,withdrawal,43
131,08-02-2020,purchase,955
131,21-01-2020,deposit,868
131,14-03-2020,deposit,181
131,25-02-2020,purchase,973
131,27-03-2020,purchase,617
131,10-01-2020,purchase,846
131,31-01-2020,withdrawal,850
131,22-03-2020,deposit,711
131,16-03-2020,withdrawal,707
58,27-03-2020,purchase,240
58,25-02-2020,deposit,937
58,19-01-2020,deposit,432
58,02-04-2020,deposit,945
58,08-02-2020,deposit,333
58,02-04-2020,purchase,384
58,23-03-2020,deposit,237
58,10-03-2020,purchase,358
58,13-01-2020,withdrawal,775
58,06-03-2020,withdrawal,425
58,02-02-2020,deposit,866
58,28-02-2020,purchase,407
58,22-03-2020,purchase,958
58,17-03-2020,withdrawal,210
58,20-03-2020,withdrawal,939
58,14-02-2020,purchase,415
99,24-03-2020,withdrawal,23
99,29-02-2020,withdrawal,189
99,21-01-2020,deposit,789
488,01-04-2020,deposit,221
488,04-02-2020,deposit,191
488,21-02-2020,deposit,349
488,11-01-2020,withdrawal,547
488,11-03-2020,withdrawal,709
286,07-02-2020,purchase,6
240,24-03-2020,deposit,995
240,01-02-2020,purchase,6
240,07-02-2020,purchase,35
240,01-04-2020,withdrawal,35
240,30-01-2020,deposit,897
240,04-04-2020,deposit,168
240,08-03-2020,deposit,460
240,29-01-2020,purchase,684
240,08-03-2020,deposit,853
240,20-01-2020,deposit,748
240,17-03-2020,withdrawal,494
240,01-03-2020,deposit,864
240,12-01-2020,purchase,725
240,03-04-2020,purchase,258
240,25-03-2020,withdrawal,232
240,01-02-2020,purchase,313
326,18-01-2020,purchase,689
326,09-02-2020,deposit,628
359,05-03-2020,deposit,845
359,07-04-2020,purchase,281
359,09-02-2020,deposit,434
359,20-01-2020,deposit,136
359,18-03-2020,deposit,374
359,24-03-2020,withdrawal,335
359,10-01-2020,deposit,915
359,27-02-2020,withdrawal,40
359,04-03-2020,deposit,991
359,29-01-2020,purchase,171
72,08-02-2020,withdrawal,493
72,24-03-2020,purchase,800
72,18-03-2020,deposit,627
72,18-03-2020,purchase,492
72,06-02-2020,deposit,390
72,24-02-2020,withdrawal,932
72,28-03-2020,purchase,212
72,10-04-2020,purchase,92
72,17-04-2020,withdrawal,555
72,28-02-2020,withdrawal,564
3,22-02-2020,purchase,965
3,12-04-2020,deposit,493
3,05-03-2020,withdrawal,213
3,19-03-2020,withdrawal,188
178,19-03-2020,purchase,244
178,03-02-2020,withdrawal,234
178,25-03-2020,withdrawal,19
178,08-04-2020,withdrawal,500
178,19-04-2020,purchase,975
178,23-01-2020,deposit,176
178,10-03-2020,withdrawal,387
178,10-03-2020,deposit,800
178,10-02-2020,deposit,23
178,14-02-2020,purchase,97
178,17-03-2020,withdrawal,147
178,15-04-2020,purchase,898
178,17-02-2020,deposit,443
146,27-01-2020,withdrawal,873
146,15-02-2020,purchase,950
146,17-02-2020,purchase,225
146,29-03-2020,deposit,987
146,22-01-2020,purchase,822
146,20-03-2020,withdrawal,617
146,06-02-2020,purchase,349
146,03-03-2020,withdrawal,569
146,22-02-2020,purchase,936
146,16-01-2020,withdrawal,266
146,30-01-2020,deposit,497
146,14-03-2020,withdrawal,315
146,03-04-2020,deposit,64
385,30-03-2020,purchase,488
385,11-03-2020,purchase,855
385,03-04-2020,withdrawal,168
385,03-03-2020,deposit,335
385,31-01-2020,withdrawal,257
385,15-03-2020,withdrawal,916
385,26-01-2020,withdrawal,512
385,22-03-2020,purchase,988
385,27-03-2020,purchase,607
385,26-01-2020,purchase,990
193,02-03-2020,purchase,203
279,19-02-2020,deposit,443
279,25-03-2020,purchase,83
279,24-02-2020,deposit,725
279,01-04-2020,withdrawal,80
279,30-03-2020,deposit,745
279,23-01-2020,deposit,844
279,15-01-2020,deposit,837
279,13-01-2020,deposit,116
279,27-03-2020,withdrawal,135
279,24-02-2020,deposit,578
279,29-03-2020,deposit,15
272,01-04-2020,withdrawal,804
272,22-02-2020,withdrawal,15
272,10-02-2020,withdrawal,563
272,01-04-2020,deposit,708
272,29-02-2020,purchase,541
272,19-02-2020,purchase,852
272,27-01-2020,purchase,934
272,01-02-2020,deposit,526
87,02-02-2020,withdrawal,661
87,17-02-2020,withdrawal,107
87,29-01-2020,purchase,2
87,22-01-2020,purchase,524
87,21-01-2020,withdrawal,616
87,14-02-2020,purchase,183
87,05-03-2020,purchase,197
87,10-04-2020,withdrawal,627
87,26-02-2020,purchase,682
87,06-02-2020,deposit,561
87,19-02-2020,deposit,376
87,19-02-2020,purchase,305
87,05-04-2020,deposit,995
244,18-04-2020,withdrawal,769
244,10-04-2020,purchase,284
244,31-03-2020,deposit,178
244,13-02-2020,deposit,448
244,18-02-2020,deposit,796
244,05-02-2020,purchase,220
23,12-02-2020,withdrawal,408
23,08-03-2020,deposit,834
23,22-01-2020,purchase,240
23,08-04-2020,withdrawal,522
23,31-03-2020,purchase,676
278,25-02-2020,withdrawal,618
278,21-02-2020,purchase,10
278,03-03-2020,withdrawal,152
278,28-02-2020,withdrawal,278
278,16-04-2020,deposit,417
278,01-04-2020,withdrawal,276
278,27-01-2020,deposit,627
278,26-02-2020,deposit,442
278,17-04-2020,deposit,727
278,05-04-2020,deposit,152
278,15-04-2020,purchase,414
278,11-04-2020,deposit,396
278,20-04-2020,deposit,526
278,17-02-2020,deposit,878
278,11-03-2020,deposit,455
484,25-03-2020,deposit,981
484,23-03-2020,withdrawal,56
368,30-03-2020,purchase,507
368,21-02-2020,withdrawal,598
368,07-02-2020,withdrawal,242
368,28-01-2020,withdrawal,903
368,03-02-2020,withdrawal,510
368,22-03-2020,deposit,952
368,06-02-2020,deposit,450
368,30-01-2020,deposit,277
368,02-02-2020,purchase,232
368,08-04-2020,withdrawal,282
368,11-04-2020,withdrawal,387
368,01-04-2020,purchase,208
368,12-02-2020,purchase,910
368,29-03-2020,deposit,934
368,04-03-2020,purchase,147
368,17-02-2020,withdrawal,296
368,18-02-2020,withdrawal,626
368,18-03-2020,deposit,782
368,14-04-2020,purchase,507
158,08-02-2020,purchase,192
158,16-03-2020,purchase,546
158,29-03-2020,purchase,522
158,18-01-2020,purchase,109
158,13-03-2020,purchase,235
158,28-01-2020,purchase,477
158,27-03-2020,withdrawal,118
158,09-03-2020,withdrawal,799
158,19-03-2020,deposit,567
158,23-03-2020,deposit,683
148,28-03-2020,deposit,739
148,09-02-2020,purchase,941
148,17-03-2020,withdrawal,348
148,17-02-2020,withdrawal,788
148,03-04-2020,purchase,113
148,13-02-2020,purchase,826
148,08-04-2020,purchase,541
118,30-03-2020,deposit,223
118,24-01-2020,purchase,977
118,02-02-2020,deposit,173
118,11-03-2020,purchase,795
118,02-02-2020,withdrawal,3
118,15-03-2020,withdrawal,342
118,04-01-2020,purchase,389
221,08-03-2020,purchase,136
221,07-03-2020,deposit,312
221,24-02-2020,deposit,508
221,14-03-2020,purchase,175
221,27-02-2020,purchase,411
221,17-01-2020,deposit,112
221,07-03-2020,withdrawal,427
221,24-01-2020,deposit,883
221,23-01-2020,deposit,256
221,21-01-2020,purchase,14
126,03-03-2020,deposit,270
126,25-02-2020,deposit,651
126,22-02-2020,deposit,280
126,11-02-2020,withdrawal,806
126,07-02-2020,purchase,875
126,23-02-2020,purchase,744
126,10-02-2020,deposit,970
126,27-02-2020,deposit,367
126,28-03-2020,withdrawal,557
126,21-01-2020,withdrawal,906
126,13-02-2020,purchase,167
126,24-03-2020,withdrawal,946
126,03-03-2020,withdrawal,873
126,04-02-2020,deposit,394
245,10-03-2020,withdrawal,45
245,07-04-2020,deposit,891
245,23-03-2020,purchase,434
245,27-03-2020,withdrawal,322
245,04-03-2020,purchase,116
245,16-04-2020,deposit,266
245,12-04-2020,deposit,244
245,07-04-2020,purchase,620
245,23-03-2020,withdrawal,536
245,01-03-2020,purchase,82
245,14-02-2020,deposit,320
245,08-03-2020,deposit,345
245,19-02-2020,withdrawal,737
245,24-04-2020,deposit,880
245,01-03-2020,deposit,483
245,28-04-2020,withdrawal,891
245,20-03-2020,deposit,127
245,22-03-2020,withdrawal,870
180,05-04-2020,withdrawal,371
180,15-03-2020,purchase,996
180,26-02-2020,withdrawal,970
180,25-01-2020,withdrawal,952
180,13-01-2020,purchase,556
258,13-04-2020,deposit,609
258,06-03-2020,purchase,782
258,03-04-2020,deposit,819
258,16-03-2020,deposit,43
258,04-03-2020,withdrawal,379
258,14-02-2020,purchase,817
258,25-03-2020,deposit,115
258,26-03-2020,purchase,814
258,04-02-2020,purchase,849
157,14-03-2020,deposit,697
157,18-03-2020,deposit,827
157,01-03-2020,deposit,941
157,06-03-2020,deposit,517
157,09-03-2020,deposit,395
157,28-01-2020,purchase,583
157,29-02-2020,withdrawal,749
417,06-02-2020,purchase,453
417,17-01-2020,purchase,343
417,24-02-2020,purchase,472
417,04-03-2020,purchase,620
417,22-01-2020,purchase,972
417,06-02-2020,purchase,916
417,05-02-2020,deposit,792
417,30-03-2020,deposit,159
417,20-02-2020,purchase,220
417,01-04-2020,purchase,307
417,21-02-2020,withdrawal,320
417,29-02-2020,purchase,197
417,08-01-2020,deposit,832
417,05-01-2020,deposit,977
184,12-04-2020,deposit,590
184,06-02-2020,purchase,807
184,24-04-2020,withdrawal,880
184,24-04-2020,purchase,740
184,08-03-2020,purchase,483
184,17-02-2020,purchase,649
184,15-02-2020,purchase,713
184,09-03-2020,purchase,220
184,10-02-2020,withdrawal,61
184,13-03-2020,withdrawal,45
184,02-02-2020,deposit,952
184,15-02-2020,deposit,475
184,10-03-2020,purchase,541
184,26-03-2020,withdrawal,910
184,03-04-2020,deposit,253
184,20-04-2020,deposit,129
282,09-04-2020,deposit,387
282,25-03-2020,deposit,548
282,17-04-2020,purchase,734
282,11-04-2020,deposit,203
282,29-03-2020,purchase,999
282,25-03-2020,purchase,497
282,02-04-2020,deposit,370
282,20-04-2020,deposit,124
282,18-02-2020,purchase,787
415,05-03-2020,deposit,227
415,22-03-2020,withdrawal,597
415,04-03-2020,purchase,972
415,03-03-2020,withdrawal,318
415,10-03-2020,deposit,252
415,31-01-2020,purchase,195
415,01-03-2020,purchase,981
415,15-03-2020,purchase,365
415,07-01-2020,deposit,566
415,13-02-2020,purchase,67
415,22-01-2020,purchase,192
415,22-02-2020,purchase,850
415,20-03-2020,withdrawal,947
195,23-03-2020,purchase,83
298,10-04-2020,deposit,722
298,10-03-2020,deposit,110
298,26-01-2020,purchase,385
298,23-02-2020,withdrawal,910
298,25-02-2020,withdrawal,669
298,09-02-2020,deposit,39
298,26-02-2020,deposit,421
298,21-01-2020,withdrawal,572
298,08-03-2020,purchase,10
298,03-02-2020,purchase,897
298,03-02-2020,deposit,286
298,14-02-2020,deposit,465
298,04-03-2020,deposit,822
298,23-02-2020,deposit,407
298,23-01-2020,deposit,335
298,25-01-2020,deposit,938
298,23-01-2020,purchase,74
298,01-03-2020,deposit,425
411,08-04-2020,purchase,871
411,23-04-2020,purchase,661
66,13-03-2020,withdrawal,528
66,20-02-2020,purchase,422
66,20-01-2020,deposit,463
66,23-01-2020,purchase,77
66,22-01-2020,deposit,493
66,06-03-2020,purchase,908
66,21-02-2020,withdrawal,57
66,17-01-2020,deposit,175
66,24-03-2020,withdrawal,573
25,08-02-2020,deposit,259
25,17-04-2020,deposit,432
25,21-03-2020,purchase,683
25,05-03-2020,deposit,430
25,09-03-2020,withdrawal,123
25,13-02-2020,withdrawal,833
25,19-03-2020,deposit,185
25,24-04-2020,withdrawal,285
25,18-03-2020,withdrawal,629
25,09-04-2020,deposit,769
323,20-02-2020,withdrawal,928
323,25-02-2020,withdrawal,304
323,23-01-2020,deposit,720
323,18-03-2020,withdrawal,980
323,24-02-2020,withdrawal,729
323,10-03-2020,purchase,959
323,16-03-2020,withdrawal,301
323,13-02-2020,withdrawal,311
323,13-03-2020,purchase,166
323,11-04-2020,purchase,558
323,21-03-2020,deposit,90
323,09-04-2020,deposit,102
323,21-02-2020,withdrawal,931
323,01-04-2020,purchase,825
323,16-04-2020,deposit,256
270,18-01-2020,deposit,708
270,06-04-2020,purchase,984
270,18-02-2020,deposit,520
270,26-02-2020,deposit,69
270,02-02-2020,withdrawal,835
270,15-03-2020,withdrawal,826
270,08-04-2020,withdrawal,57
270,06-03-2020,deposit,843
270,30-01-2020,deposit,393
270,24-02-2020,deposit,315
270,11-03-2020,withdrawal,379
270,28-02-2020,withdrawal,503
319,22-03-2020,purchase,169
319,27-03-2020,purchase,56
319,06-03-2020,deposit,821
319,20-02-2020,withdrawal,786
319,03-03-2020,purchase,381
226,18-03-2020,purchase,946
226,12-02-2020,purchase,200
226,01-04-2020,withdrawal,356
226,29-01-2020,withdrawal,671
226,31-03-2020,deposit,278
226,30-03-2020,withdrawal,231
226,25-02-2020,deposit,560
226,19-01-2020,purchase,930
226,17-01-2020,withdrawal,762
226,12-02-2020,purchase,47
226,07-04-2020,deposit,854
226,26-02-2020,purchase,336
226,01-02-2020,deposit,485
226,23-01-2020,deposit,529
226,25-03-2020,deposit,429
226,12-02-2020,deposit,262
226,18-03-2020,withdrawal,320
226,12-02-2020,purchase,757
226,03-04-2020,purchase,73
226,14-03-2020,withdrawal,479
226,06-02-2020,deposit,427
468,02-03-2020,deposit,40
468,18-03-2020,purchase,776
468,14-02-2020,purchase,902
468,19-02-2020,deposit,708
468,29-01-2020,purchase,900
468,02-03-2020,withdrawal,26
439,04-03-2020,withdrawal,916
439,13-03-2020,deposit,105
439,12-04-2020,deposit,699
202,02-03-2020,purchase,291
202,20-02-2020,purchase,431
202,18-02-2020,deposit,680
202,27-03-2020,withdrawal,390
202,31-03-2020,withdrawal,157
202,18-03-2020,withdrawal,135
202,18-01-2020,withdrawal,763
202,29-03-2020,purchase,934
202,21-01-2020,purchase,213
202,13-03-2020,purchase,527
202,13-03-2020,deposit,268
202,18-03-2020,deposit,667
202,23-02-2020,deposit,266
202,17-02-2020,purchase,977
202,06-02-2020,deposit,24
202,06-02-2020,deposit,52
250,02-04-2020,withdrawal,195
250,12-02-2020,purchase,389
250,04-03-2020,withdrawal,47
250,03-04-2020,withdrawal,903
250,26-03-2020,deposit,493
250,27-02-2020,purchase,610
250,28-01-2020,withdrawal,476
250,17-04-2020,withdrawal,634
250,04-03-2020,purchase,643
250,24-02-2020,deposit,850
250,12-03-2020,deposit,895
250,09-03-2020,deposit,146
250,31-03-2020,withdrawal,667
447,24-03-2020,deposit,24
447,19-03-2020,withdrawal,816
447,22-02-2020,withdrawal,758
447,13-03-2020,withdrawal,539
447,23-01-2020,deposit,11
447,14-01-2020,purchase,172
447,20-01-2020,withdrawal,657
447,28-02-2020,withdrawal,396
447,05-01-2020,deposit,761
447,15-01-2020,deposit,761
447,05-01-2020,deposit,303
271,19-01-2020,withdrawal,719
271,18-03-2020,deposit,844
271,06-02-2020,purchase,167
271,23-03-2020,deposit,497
271,29-03-2020,purchase,568
271,17-01-2020,deposit,469
271,11-03-2020,purchase,842
271,05-03-2020,withdrawal,584
271,02-04-2020,deposit,857
271,11-03-2020,purchase,245
271,02-04-2020,withdrawal,61
271,19-03-2020,deposit,478
271,05-03-2020,purchase,468
271,29-02-2020,deposit,268
271,02-02-2020,deposit,965
271,28-02-2020,deposit,55
271,11-01-2020,purchase,833
271,26-02-2020,deposit,737
271,17-01-2020,purchase,821
353,11-03-2020,withdrawal,738
353,13-01-2020,purchase,935
353,12-03-2020,deposit,846
353,21-03-2020,deposit,435
353,19-01-2020,deposit,898
353,21-02-2020,purchase,741
353,26-01-2020,withdrawal,575
353,04-02-2020,purchase,523
353,12-03-2020,deposit,760
409,13-02-2020,deposit,556
409,11-02-2020,deposit,713
409,18-03-2020,withdrawal,924
409,01-03-2020,deposit,983
409,25-03-2020,deposit,314
409,16-04-2020,deposit,629
409,13-04-2020,withdrawal,894
409,18-02-2020,purchase,990
409,20-03-2020,deposit,650
409,24-02-2020,deposit,937
409,24-03-2020,deposit,61
409,17-04-2020,deposit,433
432,01-04-2020,deposit,658
432,25-02-2020,deposit,478
432,20-04-2020,deposit,318
432,12-04-2020,purchase,565
432,08-02-2020,withdrawal,758
432,01-04-2020,deposit,177
432,15-03-2020,deposit,907
432,12-02-2020,purchase,46
432,10-02-2020,withdrawal,836
432,26-01-2020,purchase,817
432,27-01-2020,deposit,572
432,14-02-2020,deposit,984
432,01-04-2020,deposit,509
432,31-03-2020,purchase,930
432,08-02-2020,deposit,772
432,03-04-2020,deposit,38
432,03-04-2020,deposit,337
40,20-02-2020,deposit,401
40,11-02-2020,deposit,914
40,16-02-2020,purchase,737
40,13-02-2020,withdrawal,630
40,25-03-2020,deposit,417
40,11-03-2020,purchase,275
40,20-03-2020,purchase,712
40,26-01-2020,withdrawal,510
40,05-03-2020,deposit,934
40,03-04-2020,withdrawal,867
268,13-02-2020,withdrawal,58
268,22-03-2020,withdrawal,450
268,22-01-2020,purchase,547
268,31-01-2020,withdrawal,386
268,09-02-2020,purchase,104
268,12-01-2020,deposit,589
268,19-02-2020,withdrawal,811
268,18-01-2020,deposit,759
268,03-04-2020,withdrawal,488
268,04-02-2020,purchase,169
268,13-02-2020,deposit,503
268,11-03-2020,deposit,583
268,21-01-2020,deposit,249
268,01-02-2020,withdrawal,937
268,15-01-2020,deposit,291
268,14-03-2020,purchase,84
268,08-03-2020,purchase,52
268,02-03-2020,deposit,150
85,23-03-2020,deposit,609
85,04-04-2020,purchase,430
401,07-03-2020,purchase,855
401,29-02-2020,withdrawal,127
401,20-03-2020,deposit,963
401,21-01-2020,withdrawal,854
470,18-01-2020,withdrawal,565
470,14-02-2020,withdrawal,688
242,20-02-2020,withdrawal,328
242,12-02-2020,withdrawal,228
242,14-04-2020,withdrawal,47
242,05-04-2020,withdrawal,915
242,10-02-2020,withdrawal,835
242,16-03-2020,withdrawal,123
242,26-02-2020,withdrawal,643
242,27-01-2020,deposit,441
242,12-04-2020,purchase,337
242,22-02-2020,deposit,134
242,09-03-2020,purchase,225
242,09-04-2020,deposit,1
242,22-01-2020,purchase,227
242,28-02-2020,deposit,295
242,16-03-2020,withdrawal,713
242,12-03-2020,withdrawal,654
242,05-04-2020,withdrawal,372
242,01-04-2020,purchase,503
242,02-03-2020,deposit,286
242,28-01-2020,deposit,673
242,18-04-2020,deposit,730
295,18-04-2020,purchase,658
295,15-02-2020,purchase,848
295,15-04-2020,purchase,474
295,03-04-2020,purchase,475
295,06-03-2020,deposit,987
295,03-02-2020,deposit,708
295,21-03-2020,purchase,53
303,10-04-2020,deposit,784
303,19-02-2020,purchase,367
303,27-02-2020,purchase,489
303,08-04-2020,deposit,89
303,03-03-2020,deposit,473
303,04-02-2020,deposit,474
303,14-03-2020,deposit,557
303,02-04-2020,purchase,904
303,01-02-2020,deposit,515
303,19-03-2020,purchase,421
303,31-01-2020,withdrawal,101
303,16-03-2020,withdrawal,565
303,18-03-2020,purchase,260
303,07-03-2020,purchase,878
478,22-02-2020,deposit,761
478,26-02-2020,deposit,330
478,08-01-2020,withdrawal,8
478,26-01-2020,purchase,967
478,15-01-2020,purchase,88
478,03-03-2020,deposit,434
478,18-02-2020,deposit,968
478,07-03-2020,deposit,55
478,29-02-2020,deposit,87
478,09-03-2020,withdrawal,680
478,05-02-2020,deposit,844
2,24-03-2020,deposit,61
280,09-03-2020,deposit,205
